# source_api_id	status	crystal_refs	notes
tracing-subscriber/src/fmt/fmt_layer.rs::func::field_format	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::json	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::log_internal_errors	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::lookup_current	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::metadata	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::parent_span	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::pretty	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::set_ansi	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::set_span_events	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::span	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::span_scope	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_ansi	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_current_span	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_file	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_level	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_line_number	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_span_events	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_span_list	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_target	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_test_writer	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_thread_ids	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::with_thread_names	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::without_time	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::writer	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::func::writer_mut	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::method::FormattedFields.new	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::method::Layer.flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::method::Layer.new	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::struct::FmtContext	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::struct::FormattedFields	missing	-	baseline
tracing-subscriber/src/fmt/fmt_layer.rs::struct::Layer	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::func::flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::func::with_current_span	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::func::with_span_list	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::method::Json.flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::method::JsonFields.new	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::method::JsonVisitor.new	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::struct::Json	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::struct::JsonFields	missing	-	baseline
tracing-subscriber/src/fmt/format/json.rs::struct::JsonVisitor	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::ACTIVE	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::CLOSE	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::ENTER	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::EXIT	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::FULL	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::NEW	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::const::NONE	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::by_ref	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::compact	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::format	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::has_ansi_escapes	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::json	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::pretty	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_ansi	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_current_span	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_file	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_level	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_line_number	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_source_location	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_span_list	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_target	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_thread_ids	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::with_thread_names	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::without_time	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::write_char	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::write_fmt	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::func::write_str	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::method::DefaultFields.new	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::method::DefaultVisitor.new	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::method::Format.compact	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::method::Format.flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::method::Writer.new	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::Compact	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::DefaultFields	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::DefaultVisitor	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::FieldFn	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::FieldFnVisitor	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::FmtSpan	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::Format	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::Full	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::struct::Writer	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::trait::FormatEvent	missing	-	baseline
tracing-subscriber/src/fmt/format/mod.rs::trait::FormatFields	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::func::with_ansi	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::func::with_source_location	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::method::PrettyFields.new	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::method::PrettyVisitor.new	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::struct::Pretty	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::struct::PrettyFields	missing	-	baseline
tracing-subscriber/src/fmt/format/pretty.rs::struct::PrettyVisitor	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::const::DEFAULT_MAX_LEVEL	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::builder	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::compact	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::finish	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::fmt	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::init	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::json	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::log_internal_errors	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::pretty	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::reload_handle	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::try_init	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_ansi	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_current_span	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_env_filter	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_file	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_filter_reloading	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_level	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_line_number	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_max_level	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_span_events	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_span_list	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_target	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_test_writer	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_thread_ids	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::with_thread_names	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::func::without_time	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::method::Subscriber.builder	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::method::SubscriberBuilder.finish	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::method::SubscriberBuilder.flatten_event	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::method::SubscriberBuilder.reload_handle	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::method::SubscriberBuilder.with_filter_reloading	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::struct::Subscriber	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::struct::SubscriberBuilder	missing	-	baseline
tracing-subscriber/src/fmt/mod.rs::type::Formatter	missing	-	baseline
tracing-subscriber/src/fmt/time/chrono_crate.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/time/chrono_crate.rs::func::rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/chrono_crate.rs::method::ChronoLocal.rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/chrono_crate.rs::method::ChronoUtc.rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/chrono_crate.rs::struct::ChronoLocal	missing	-	baseline
tracing-subscriber/src/fmt/time/chrono_crate.rs::struct::ChronoUtc	missing	-	baseline
tracing-subscriber/src/fmt/time/mod.rs::func::time	missing	-	baseline
tracing-subscriber/src/fmt/time/mod.rs::func::uptime	missing	-	baseline
tracing-subscriber/src/fmt/time/mod.rs::struct::SystemTime	missing	-	baseline
tracing-subscriber/src/fmt/time/mod.rs::struct::Uptime	missing	-	baseline
tracing-subscriber/src/fmt/time/mod.rs::trait::FormatTime	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::func::local_rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::func::rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::method::LocalTime.new	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::method::LocalTime.rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::method::OffsetTime.local_rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::method::OffsetTime.new	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::method::UtcTime.new	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::method::UtcTime.rfc_3339	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::struct::LocalTime	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::struct::OffsetTime	missing	-	baseline
tracing-subscriber/src/fmt/time/time_crate.rs::struct::UtcTime	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::enum::EitherWriter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::func::new	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::func::none	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::func::some	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::func::with_stderr	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::method::OptionalWriter.none	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::method::Tee.new	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::method::TestWriter.new	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::method::WithFilter.new	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::method::WithMaxLevel.new	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::method::WithMinLevel.new	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::ArcWriter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::BoxMakeWriter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::MutexGuardWriter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::OrElse	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::Tee	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::TestWriter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::WithFilter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::WithMaxLevel	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::struct::WithMinLevel	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::trait::MakeWriter	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::trait::MakeWriterExt	missing	-	baseline
tracing-subscriber/src/fmt/writer.rs::type::OptionalWriter	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::current_span	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::enabled	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::event	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::event_scope	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::event_span	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::exists	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::lookup_current	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::metadata	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::span	missing	-	baseline
tracing-subscriber/src/layer/context.rs::func::span_scope	missing	-	baseline
tracing-subscriber/src/layer/context.rs::struct::Context	missing	-	baseline
tracing-subscriber/src/layer/layered.rs::struct::Layered	missing	-	baseline
tracing-subscriber/src/layer/mod.rs::func::new	missing	-	baseline
tracing-subscriber/src/layer/mod.rs::method::Identity.new	missing	-	baseline
tracing-subscriber/src/layer/mod.rs::struct::Identity	missing	-	baseline
tracing-subscriber/src/layer/mod.rs::trait::Filter	missing	-	baseline
tracing-subscriber/src/layer/mod.rs::trait::Layer	missing	-	baseline
tracing-subscriber/src/layer/mod.rs::trait::SubscriberExt	missing	-	baseline
tracing-subscriber/src/lib.rs::func::registry	missing	-	baseline
tracing-subscriber/src/lib.rs::trait::Sealed	missing	-	baseline
tracing-subscriber/src/registry/extensions.rs::struct::Extensions	missing	-	baseline
tracing-subscriber/src/registry/extensions.rs::struct::ExtensionsMut	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::extensions	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::extensions_mut	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::fields	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::from_root	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::id	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::metadata	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::name	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::parent	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::func::scope	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::method::Scope.from_root	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::method::SpanRef.id	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::struct::Scope	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::struct::ScopeFromRoot	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::struct::SpanRef	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::trait::LookupSpan	missing	-	baseline
tracing-subscriber/src/registry/mod.rs::trait::SpanData	missing	-	baseline
tracing-subscriber/src/registry/sharded.rs::struct::Data	missing	-	baseline
tracing-subscriber/src/registry/sharded.rs::struct::Registry	missing	-	baseline
tracing-subscriber/src/reload.rs::func::clone_current	missing	-	baseline
tracing-subscriber/src/reload.rs::func::handle	missing	-	baseline
tracing-subscriber/src/reload.rs::func::is_dropped	missing	-	baseline
tracing-subscriber/src/reload.rs::func::is_poisoned	missing	-	baseline
tracing-subscriber/src/reload.rs::func::modify	missing	-	baseline
tracing-subscriber/src/reload.rs::func::new	missing	-	baseline
tracing-subscriber/src/reload.rs::func::reload	missing	-	baseline
tracing-subscriber/src/reload.rs::method::Handle.reload	missing	-	baseline
tracing-subscriber/src/reload.rs::method::Layer.new	missing	-	baseline
tracing-subscriber/src/reload.rs::struct::Error	missing	-	baseline
tracing-subscriber/src/reload.rs::struct::Handle	missing	-	baseline
tracing-subscriber/src/reload.rs::struct::Layer	missing	-	baseline
tracing-subscriber/src/util.rs::struct::TryInitError	missing	-	baseline
tracing-subscriber/src/util.rs::trait::SubscriberInitExt	missing	-	baseline
tracing-subscriber/tests/reload.rs::struct::NopSubscriber	missing	-	baseline
tracing-test/src/lib.rs::func::new_err	missing	-	baseline
tracing-test/src/lib.rs::func::new_ok	missing	-	baseline
tracing-test/src/lib.rs::method::PollN.new_ok	missing	-	baseline
tracing-test/src/lib.rs::struct::PollN	missing	-	baseline
tracing-tower/src/lib.rs::trait::GetSpan	missing	-	baseline
tracing-tower/src/lib.rs::trait::InstrumentableService	missing	-	baseline
tracing-tower/src/lib.rs::trait::Sealed	missing	-	baseline
tracing-tower/src/lib.rs::type::InstrumentedService	missing	-	baseline
tracing-tower/src/request_span.rs::func::new	missing	-	baseline
tracing-tower/src/request_span.rs::method::Service.new	missing	-	baseline
tracing-tower/src/request_span.rs::struct::Layer	missing	-	baseline
tracing-tower/src/request_span.rs::struct::MakeFuture	missing	-	baseline
tracing-tower/src/request_span.rs::struct::MakeLayer	missing	-	baseline
tracing-tower/src/request_span.rs::struct::MakeService	missing	-	baseline
tracing-tower/src/request_span.rs::struct::Service	missing	-	baseline
tracing-tower/src/service_span.rs::func::new	missing	-	baseline
tracing-tower/src/service_span.rs::method::MakeService.new	missing	-	baseline
tracing-tower/src/service_span.rs::method::Service.new	missing	-	baseline
tracing-tower/src/service_span.rs::struct::Layer	missing	-	baseline
tracing-tower/src/service_span.rs::struct::MakeFuture	missing	-	baseline
tracing-tower/src/service_span.rs::struct::MakeLayer	missing	-	baseline
tracing-tower/src/service_span.rs::struct::MakeService	missing	-	baseline
tracing-tower/src/service_span.rs::struct::Service	missing	-	baseline
tracing/benches/shared.rs::func::for_all_dispatches	missing	-	baseline
tracing/benches/shared.rs::func::for_all_recording	missing	-	baseline
tracing/src/field.rs::trait::AsField	missing	-	baseline
tracing/src/instrument.rs::func::dispatcher	missing	-	baseline
tracing/src/instrument.rs::func::inner	missing	-	baseline
tracing/src/instrument.rs::func::inner_mut	missing	-	baseline
tracing/src/instrument.rs::func::inner_pin_mut	missing	-	baseline
tracing/src/instrument.rs::func::inner_pin_ref	missing	-	baseline
tracing/src/instrument.rs::func::into_inner	missing	-	baseline
tracing/src/instrument.rs::func::span	missing	-	baseline
tracing/src/instrument.rs::func::span_mut	missing	-	baseline
tracing/src/instrument.rs::method::Instrumented.span	missing	-	baseline
tracing/src/instrument.rs::method::WithDispatch.dispatcher	missing	-	baseline
tracing/src/instrument.rs::struct::Instrumented	missing	-	baseline
tracing/src/instrument.rs::struct::WithDispatch	missing	-	baseline
tracing/src/instrument.rs::trait::Instrument	missing	-	baseline
tracing/src/instrument.rs::trait::WithSubscriber	missing	-	baseline
tracing/src/level_filters.rs::const::STATIC_MAX_LEVEL	missing	-	baseline
tracing/src/lib.rs::func::__disabled_span	missing	-	baseline
tracing/src/lib.rs::func::__is_enabled	missing	-	baseline
tracing/src/lib.rs::func::__tracing_log	missing	-	baseline
tracing/src/lib.rs::struct::FieldName	missing	-	baseline
tracing/src/lib.rs::trait::Sealed	missing	-	baseline
tracing/src/span.rs::func::child_of	missing	-	baseline
tracing/src/span.rs::func::child_of_with	missing	-	baseline
tracing/src/span.rs::func::current	missing	-	baseline
tracing/src/span.rs::func::enter	missing	-	baseline
tracing/src/span.rs::func::entered	missing	-	baseline
tracing/src/span.rs::func::exit	missing	-	baseline
tracing/src/span.rs::func::follows_from	missing	-	baseline
tracing/src/span.rs::func::id	missing	-	baseline
tracing/src/span.rs::func::is_disabled	missing	-	baseline
tracing/src/span.rs::func::is_none	missing	-	baseline
tracing/src/span.rs::func::metadata	missing	-	baseline
tracing/src/span.rs::func::new	missing	-	baseline
tracing/src/span.rs::func::new_disabled	missing	-	baseline
tracing/src/span.rs::func::new_root	missing	-	baseline
tracing/src/span.rs::func::new_root_with	missing	-	baseline
tracing/src/span.rs::func::new_with	missing	-	baseline
tracing/src/span.rs::func::or_current	missing	-	baseline
tracing/src/span.rs::func::record_all	missing	-	baseline
tracing/src/span.rs::method::EnteredSpan.id	missing	-	baseline
tracing/src/span.rs::method::Span.new	missing	-	baseline
tracing/src/span.rs::struct::Entered	missing	-	baseline
tracing/src/span.rs::struct::EnteredSpan	missing	-	baseline
tracing/src/span.rs::struct::Span	missing	-	baseline
tracing/src/span.rs::trait::AsId	missing	-	baseline
tracing/test-log-support/src/lib.rs::func::assert_logged	missing	-	baseline
tracing/test-log-support/src/lib.rs::func::assert_not_logged	missing	-	baseline
tracing/test-log-support/src/lib.rs::func::start	missing	-	baseline
tracing/test-log-support/src/lib.rs::method::Test.start	missing	-	baseline
tracing/test-log-support/src/lib.rs::struct::Test	missing	-	baseline
tracing/test-log-support/tests/log_with_trace.rs::struct::NopSubscriber	missing	-	baseline
tracing/tests/filter_caching_is_lexically_scoped.rs::func::my_great_function	missing	-	baseline
tracing/tests/filter_caching_is_lexically_scoped.rs::func::my_other_function	missing	-	baseline
tracing/tests/register_callsite_deadlock.rs::struct::EvilSubscriber	missing	-	baseline
